speed,elapsedTime,elapsedDistance,lateralAcceleration,longitudinalAcceleration,gear,gearRatio,engineSpeed,torque,power,downForce,dragForce,tractionControl,throttlePosition,brakePosition,cornerRadius,sectorIndex,maximumCornerSpeed,loadSensitiveLatGrip,loadSensitiveLongGrip,yawangle,yawvelocity,yawacceleration,xposition,yposition,trackelevation,fz,
Speed (linear),Time,Length,Acceleration (linear),Acceleration (linear),Unitless,Unitless,Speed (angular),Torque,Power,Force,Force,Ratio,Ratio,Ratio,Length,Unitless,Speed (linear),Unitless,Unitless,Angle,Speed (angular),Acceleration (angular),Length,Length,Length,Force,
km/h,s,m,m/s^2,m/s^2,-,-,rpm,N.m,kW,N,N,%,%,%,m,-,km/h,-,-,deg,rpm,deg/s^2,m,m,m,N,
80.4328851618893,19.3338842561976,375.000000000017,10.6709556392436,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,46.7798665554523,1,80.4330180963244,1.64,1.74,127.880085778436,4.96263823494364,0.294915217053528,-47.4039489843048,143.634765274655,0,3934.68267084291,
80.4328851618893,19.3383600374565,375.100000000017,10.7014126831719,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,46.6467274557071,1,80.4330180963244,1.64,1.74,128.013524168074,4.97531400176174,0.296574635887487,-47.4695564179301,143.721617103974,0,3934.68267084291,
80.4328851618893,19.3428358187153,375.200000000017,10.7320440857577,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,46.5135883559619,1,80.4330180963244,1.64,1.74,128.147303905592,4.98806144169864,0.298251570262963,-47.5353551890839,143.808301730681,0,3934.68267084291,
80.4328851618893,19.3473115999741,375.300000000017,10.7628513485358,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,46.3804492562167,1,80.4330180963244,1.64,1.74,128.281426925702,5.00088121755148,0.299944012088159,-47.6013454007832,143.894818355299,0,3934.68267084291,
80.4328851618893,19.3517873812329,375.400000000017,10.793835990332,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,46.2473101564715,1,80.4330180963244,1.64,1.74,128.415895179723,5.01377396644812,0.301651360780036,-47.6675271551633,143.981166173741,0,3934.68267084291,
80.4328851618893,19.3562631624917,375.500000000017,10.8249995475124,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,46.1141710567263,1,80.4330180963244,1.64,1.74,128.550710635861,5.02674032508407,0.303373606222666,-47.7339005534613,144.067344377267,0,3934.68267084291,
80.4328851618893,19.3607389437505,375.600000000017,10.8563435742373,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,45.981031956981,1,80.4330180963244,1.64,1.74,128.685875279243,5.03978093082714,0.305110764145748,-47.8004656959992,144.153352152448,0,3934.68267084291,
80.4328851618893,19.3652147250094,375.700000000017,10.8878696427198,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,45.8478928572358,1,80.4330180963244,1.64,1.74,128.821391112294,5.05289643010548,0.306863046534181,-47.8672226821667,144.239188681127,0,3934.68267084291,
80.4328851618893,19.3696905062682,375.800000000017,10.9195793434887,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,45.7147537574906,1,80.4330180963244,1.64,1.74,128.957260154769,5.06608747487506,0.308630582721675,-47.9341716104039,144.324853140376,0,3934.68267084291,
80.4328851618893,19.374166287527,375.900000000017,10.9514742856558,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,45.5816146577454,1,80.4330180963244,1.64,1.74,129.093484444089,5.07935472470336,0.31041355079492,-48.0013125781832,144.410344702463,0,3934.68267084291,
80.4328851618893,19.3786420687858,376.000000000017,10.9835560971879,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,45.4484755580002,1,80.4330180963244,1.64,1.74,129.230066035506,5.09269884783693,0.312212153818472,-48.068645681992,144.495662534805,0,3934.68267084291,
80.4328851618893,19.3831178500446,376.100000000017,11.0158264251844,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,45.315336458255,1,80.4330180963244,1.64,1.74,129.367007002239,5.10612051855222,0.314026532872434,-48.1361710173134,144.580805799933,0,3934.68267084291,
80.4328851618893,19.3875936313034,376.200000000017,11.0482869361587,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,45.1821973585098,1,80.4330180963244,1.64,1.74,129.504309435799,5.11962042085947,0.315856915699504,-48.2038886786084,144.665773655447,0,3934.68267084291,
80.4328851618893,19.3920694125622,376.300000000017,11.0809393163252,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,45.0490582587645,1,80.4330180963244,1.64,1.74,129.641975446105,5.1331992458629,0.317703468276341,-48.2717987592967,144.750565253977,0,3934.68267084291,
80.4328851618893,19.3965451938211,376.400000000017,11.1137852718913,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,44.9159191590193,1,80.4330180963244,1.64,1.74,129.780007161787,5.14685769308326,0.319566387524907,-48.3399013517373,144.83517974314,0,3934.68267084291,
80.4328851618893,19.4010209750799,376.500000000017,11.1468265293546,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,44.7827800592741,1,80.4330180963244,1.64,1.74,129.918406730373,5.16059647048122,0.321445870913326,-48.4081965472094,144.919616265498,0,3934.68267084291,
80.4328851618893,19.4054967563387,376.600000000017,11.1800648358055,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,44.6496409595289,1,80.4330180963244,1.64,1.74,130.057176318477,5.17441629470735,0.323342121759612,-48.476684435892,145.003873958514,0,3934.68267084291,
80.4328851618893,19.4099725375975,376.700000000017,11.2135019592349,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,44.5165018597837,1,80.4330180963244,1.64,1.74,130.196318112069,5.18831788964394,0.325255309263772,-48.5453651068441,145.087951954512,0,3934.68267084291,
80.4328851618893,19.4144483188563,376.800000000017,11.247139688848,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,44.3833627600385,1,80.4330180963244,1.64,1.74,130.335834316752,5.20230199024198,0.327185692399744,-48.6142386479841,145.17184938063,0,3934.68267084291,
80.4328851618893,19.4189241001151,376.900000000017,11.2809798353833,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,44.2502236602933,1,80.4330180963244,1.64,1.74,130.475727157852,5.21636933754388,0.329133413688956,-48.6833051460686,145.255565358775,0,3934.68267084291,
80.4328851618893,19.423399881374,377.000000000017,11.3150242314373,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,44.117084560548,1,80.4330180963244,1.64,1.74,130.615998880828,5.23052068341555,0.331098726367698,-48.7525646866719,145.339099005583,0,3934.68267084291,
80.4328851618893,19.4278756626328,377.100000000017,11.3492747317957,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,43.9839454608028,1,80.4330180963244,1.64,1.74,130.756651751385,5.24360734394461,0.306188306954968,-48.8220173541637,145.42244943237,0,3934.68267084291,
80.4328851618893,19.4323514438916,377.200000000017,11.38373321377,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,43.8508063610576,1,80.4330180963244,1.64,1.74,130.897688055764,5.25395230835053,0.242040903401249,-48.8916632316875,145.505615745085,0,3934.68267084291,
80.4328851618893,19.4368272251504,377.300000000017,11.4184015775407,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,43.7176672613124,1,80.4330180963244,1.64,1.74,131.03901749713,5.2611292346367,0.167918385582195,-48.9615024011384,145.588597044269,0,3934.68267084291,
80.4328851618893,19.4413030064092,377.400000000017,11.4334173876133,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,43.6602516902579,1,80.4330180963244,1.64,1.74,131.180445498855,5.26483503869523,0.0867046155946574,-49.0315439187249,145.671403307742,0,3934.68267084291,
80.4328851618893,19.445778787668,377.500000000017,11.4348943438089,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,43.654612435771,1,80.4330180963244,1.64,1.74,131.321880755145,5.26625054052062,0.0331184649013067,-49.1017937391568,145.754041274813,0,3934.68267084291,
80.4328851618893,19.4502545689268,377.600000000017,11.4363716816369,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,43.6489731812842,1,80.4330180963244,1.64,1.74,131.463323271594,5.26690274885435,0.0152597039591574,-49.1722514678648,145.836510411665,0,3934.68267084291,
80.4328851618893,19.4547303501857,377.700000000017,11.4378494012453,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,43.6433339267974,1,80.4330180963244,1.64,1.74,131.604773053845,5.26730066742194,0.00931009192491015,-49.242916708869,145.918810185334,0,3934.68267084291,
80.4328851618893,19.4592061314445,377.800000000017,11.4393275027821,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,43.6376946723105,1,80.4330180963244,1.64,1.74,131.746230107631,5.26761396660293,0.00733025400823308,-49.3137890647802,146.000940063717,0,3934.68267084291,
80.4328851618893,19.4636819127033,377.900000000017,11.4408059863953,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,43.6320554178237,1,80.4330180963244,1.64,1.74,131.887694438701,5.26789920377731,0.00667368786035657,-49.3848681368018,146.082899515577,0,3934.68267084291,
80.4328851618893,19.4681576939621,378.000000000017,11.4422848522332,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,43.6264161633368,1,80.4330180963244,1.64,1.74,132.029166052911,5.26817523329975,0.00645825663126509,-49.4561535247312,146.16468801054,0,3934.68267084291,
80.4328851618893,19.4726334752209,378.100000000017,11.4437641004439,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,43.62077690885,1,80.4330180963244,1.64,1.74,132.170644956152,5.26844834182071,0.0063899140245272,-49.5276448269616,146.246305019108,0,3934.68267084291,
80.4328851618893,19.4771092564797,378.200000000018,11.4452437311758,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,43.6151376543632,1,80.4330180963244,1.64,1.74,132.312131154356,5.26872062531326,0.00637061085298994,-49.5993416404838,146.327750012653,0,3934.68267084291,
80.4328851618893,19.4815850377385,378.300000000018,11.4467237445773,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,43.6094983998763,1,80.4330180963244,1.64,1.74,132.453624653576,5.2689927850034,0.00636771425073347,-49.6712435608877,146.40902246343,0,3934.68267084291,
80.4328851618893,19.4860608189974,378.400000000018,11.4482041407968,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,43.6038591453895,1,80.4330180963244,1.64,1.74,132.595125459852,5.26926505566337,0.00637031060930654,-49.743350182364,146.490121844573,0,3934.68267084291,
80.4328851618893,19.4905366002562,378.500000000018,11.449684919983,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,43.5982198909027,1,80.4330180963244,1.64,1.74,132.736633579315,5.2695375165827,0.00637476210345292,-49.8156610977058,146.571047630105,0,3934.68267084291,
80.4328851618893,19.495012381515,378.600000000018,11.4511660822843,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,43.5925806364158,1,80.4330180963244,1.64,1.74,132.878149018189,5.26981019698032,0.00637989723223287,-49.8881758983108,146.651799294938,0,3934.68267084291,
80.4328851618893,19.4994881627738,378.700000000018,11.4526476278496,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,43.586941381929,1,80.4330180963244,1.64,1.74,133.019671782691,5.27008310653935,0.00638525891651566,-49.9608941741822,146.732376314877,0,3934.68267084291,
80.4328851618893,19.5039639440326,378.800000000018,11.4541295568276,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,43.5813021274422,1,80.4330180963244,1.64,1.74,133.161201879169,5.27035625095663,0.006390753889884,-50.0338155139313,146.812778166626,0,3934.68267084291,
80.4328851618893,19.5084397252914,378.900000000018,11.4556118693672,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,43.5756628729553,1,80.4330180963244,1.64,1.74,133.302739313977,5.27062963357667,0.00639632711443442,-50.1069395047786,146.893004327788,0,3934.68267084291,
80.4328851618893,19.5129155065503,379.000000000018,11.4570945656172,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,43.5700236184685,1,80.4330180963244,1.64,1.74,133.44428409353,5.27090325628807,0.00640194452683009,-50.1802657325559,146.973054276874,0,3934.68267084291,
80.4328851618893,19.5173912878091,379.100000000018,11.4585776457268,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,43.5643843639816,1,80.4330180963244,1.64,1.74,133.585836224361,5.27117712183706,0.0064076261924803,-50.2537937817079,147.052927493303,0,3934.68267084291,
80.4328851618893,19.5218670690679,379.200000000018,11.4600611098449,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,43.5587451094948,1,80.4330180963244,1.64,1.74,133.727395712998,5.27145123296674,0.00641337203855724,-50.3275232352941,147.132623457404,0,3934.68267084291,
80.4328851618893,19.5263428503267,379.300000000018,11.4615449581208,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,43.553105855008,1,80.4330180963244,1.64,1.74,133.868962566027,5.2717255903742,0.00641913419412625,-50.4014536749903,147.212141650425,0,3934.68267084291,
80.4328851618893,19.5308186315855,379.400000000018,11.4630291907037,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,43.5474666005211,1,80.4330180963244,1.64,1.74,134.010536790181,5.27200019848378,0.00642499986625889,-50.4755846810907,147.291481554534,0,3934.68267084291,
80.4328851618893,19.5352944128443,379.500000000018,11.4645138077429,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,43.5418273460343,1,80.4330180963244,1.64,1.74,134.152118392123,5.27227505730609,0.00643086578641796,-50.5499158325098,147.370642652822,0,3934.68267084291,
80.4328851618893,19.5397701941031,379.600000000018,11.4659988093879,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,43.5361880915475,1,80.4330180963244,1.64,1.74,134.293707378702,5.27255017065261,0.00643682088372101,-50.6244467067836,147.449624429308,0,3934.68267084291,
80.4328851618893,19.544245975362,379.700000000018,11.467484195788,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,43.5305488370606,1,80.4330180963244,1.64,1.74,134.435303756721,5.27282554011819,0.00644281329566753,-50.6991768800722,147.528426368941,0,3934.68267084291,
80.4328851618893,19.5487217566208,379.800000000018,11.4689699670928,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,43.5249095825738,1,80.4330180963244,1.64,1.74,134.576907533105,5.27310116780505,0.00644885489349303,-50.774105927161,147.607047957606,0,3934.68267084291,
80.4328851618893,19.5531975378796,379.900000000018,11.470456123452,1.75504055732745E-13,1,14.3,20006.389620481,6.68024667267634,13.9955457972924,991.682670842911,495.841335421455,0,20.843964358155,0,43.5192703280869,1,80.4330180963244,1.64,1.74,134.718518714848,5.27337705665508,0.00645496532206079,-50.8492334214629,147.685488682128,0,3934.68267084291,
