speed,elapsedTime,elapsedDistance,lateralAcceleration,longitudinalAcceleration,gear,gearRatio,engineSpeed,torque,power,downForce,dragForce,tractionControl,throttlePosition,brakePosition,cornerRadius,sectorIndex,maximumCornerSpeed,loadSensitiveLatGrip,loadSensitiveLongGrip,yawangle,yawvelocity,yawacceleration,xposition,yposition,trackelevation,fz,
Speed (linear),Time,Length,Acceleration (linear),Acceleration (linear),Unitless,Unitless,Speed (angular),Torque,Power,Force,Force,Ratio,Ratio,Ratio,Length,Unitless,Speed (linear),Unitless,Unitless,Angle,Speed (angular),Acceleration (angular),Length,Length,Length,Force,
km/h,s,m,m/s^2,m/s^2,-,-,rpm,N.m,kW,N,N,%,%,%,m,-,km/h,-,-,deg,rpm,deg/s^2,m,m,m,N,
70.4304887879693,0.367251386119805,6.99999999999999,9.24422847782588,3.05226769051455,1,12,14700.8005704703,18.2285455150717,28.0621938911529,760.373257836599,380.186628918299,0,73.4946575678501,0,41.4043272454036,1,95.7438560036184,1.64,1.74,8.16489898255442,4.97515647956524,0.57381469955867,7.53000283484759,0.369233711899015,0,3703.3732578366,
70.4865755284462,0.37236280883169,7.09999999999999,9.30705472106579,3.04800659437377,1,12,14712.507432095,18.2203248630624,28.0718755106682,761.58477401515,380.792387007575,0,73.44044839344,0,41.1903568380067,1,95.7438560036184,1.64,1.74,8.3179052585284,5.00344698348135,0.579598833690258,7.63409320341528,0.382664078773255,0,3704.58477401515,
70.5425394341448,0.37747016434302,7.19999999999999,9.37051630974617,3.04375313726424,1,12,14724.1886546873,18.2121222149869,28.0815158367253,762.794598100324,381.397299050162,0,73.3862756270442,0,40.9763864306098,1,95.7438560036184,1.64,1.74,8.47166063893921,5.03201490747328,0.585748534261194,7.73810442657983,0.396366714025387,0,3705.79459810032,
70.5983809375703,0.382573468007557,7.29999999999999,9.43462328657096,3.03950729741613,1,12,14735.8443285232,18.203937507453,28.0911150757353,764.00273313064,382.00136656532,0,73.3321392796839,0,40.7624160232129,1,95.7438560036184,1.64,1.74,8.62617296214242,5.06086910560564,0.592087941697858,7.84203561248697,0.410342649920646,0,3707.00273313064,
70.654100468821,0.38767273509016,7.39999999999999,9.49938590611381,3.0352690531664,1,12,14747.4745433761,18.1957706774208,28.1006734327894,765.209182135921,382.60459106796,0,73.2780393622517,0,40.548445615816,1,95.7438560036184,1.64,1.74,8.78145018998097,5.09001562550219,0.598559827660446,7.94588585793402,0.424592927943399,0,3708.20918213592,
70.709698455608,0.392767980767498,7.49999999999999,9.56481464043841,3.03103838295809,1,12,14759.0793885212,18.1876216622006,28.1101911116698,766.413948137337,383.206974068668,0,73.2239758855121,0,40.3344752084191,1,95.7438560036184,1.64,1.74,8.93750041039845,5.11945964502569,0.605146583598988,8.04965424816848,0.43911859891837,0,3709.41394813734,
70.7651753232734,0.397859220128758,7.59999999999999,9.63092018489853,3.02681526533944,1,12,14770.6589527391,18.17949039945,28.11966831486,767.617034147446,383.808517073723,0,73.1699488601023,0,40.1205048010222,1,95.7438560036184,1.64,1.74,9.09433184011006,5.149206119352,0.611843852957903,8.15333985668195,0.453920723133942,0,3710.61703414745,
70.8205314948089,0.402946468176338,7.69999999999999,9.69771346412479,3.02259967896316,1,12,14782.2133243201,18.1713768271709,28.1291052435562,768.818443170237,384.409221585118,0,73.1159582965323,0,39.9065343936253,1,95.7438560036184,1.64,1.74,9.25195282735653,5.17925999864989,0.618651744722339,8.25694174499941,0.469000370467622,0,3711.81844317024,
70.8757673908744,0.408029739826543,7.79999999999999,9.76520563820494,3.01839160258568,1,12,14793.7425910676,18.1632808837069,28.1385020976771,770.018178201172,385.009089100586,0,73.0620042051857,0,39.6925639862284,1,95.7438560036184,1.64,1.74,9.41037185472146,5.20962630243461,0.625571898385053,8.36045896246364,0.484358620513692,0,3713.01817820117,
70.930883429816,0.413109049910265,7.89999999999999,9.83340810906523,3.01419101506631,1,12,14805.2468403019,18.1552025077411,28.1478590758751,771.216242227228,385.608121113614,0,73.0080865963202,0,39.4785935788315,1,95.7438560036184,1.64,1.74,9.56959754202994,5.24031014622956,0.632606506666023,8.46389054601473,0.499996562713095,0,3714.21624222723,
70.9858800276837,0.418184413173662,7.99999999999999,9.90233252706034,3.00999789536655,1,12,14816.7261588644,18.1471416382928,28.1571763755461,772.412638226939,386.20631911347,0,72.9542054800681,0,39.2646231714346,1,95.7438560036184,1.64,1.74,9.72963864932912,5.27131675250555,0.639757993231864,8.56723551996444,0.515915296485616,0,3715.41263822694,
71.0407575982499,0.423255844278829,8.09999999999999,9.97199079777998,3.0058122225493,1,12,14828.1806331208,18.1390982147152,28.16645419284,773.607369170434,386.803684585217,0,72.9003608664366,0,39.0506527640377,1,95.7438560036184,1.64,1.74,9.8905040799405,5.30265145647023,0.647028907202314,8.67049289576533,0.532115931364395,0,3716.60736917043,
71.0955165530264,0.428323357804457,8.19999999999999,10.0423950890805,3.00163397577815,1,12,14839.610348965,18.131072176693,28.1756927226708,774.800438019482,387.400219009741,0,72.8465527653087,0,38.8366823566409,1,95.7438560036184,1.64,1.74,10.0522028835981,5.33431970981083,0.654421881288232,8.77366167177449,0.54859958713283,0,3717.80043801948,
71.150157301282,0.433386968246495,8.29999999999999,10.1135578383503,2.9974631343166,1,12,14851.0153918229,18.1230634642394,28.1848921587268,775.991847727529,387.995923863765,0,72.7927811864434,0,38.622711949244,1,95.7438560036184,1.64,1.74,10.2147442596905,5.36632708469915,0.661939637477281,8.87674083301177,0.565367393963919,0,3718.99184772753,
71.2046802500599,0.438446690018797,8.39999999999999,10.1854917600177,2.99329967752738,1,12,14862.3958466556,18.115072017694,28.19405269348,777.181601239742,388.590800619871,0,72.7390461394764,0,38.4087415418471,1,95.7438560036184,1.64,1.74,10.3781375605628,5.3986792766041,0.669584962639019,8.97972935091222,0.5824204925621,0,3720.18160123974,
71.2590858041946,0.443502537453765,8.49999999999999,10.2582098533121,2.98914358487169,1,12,14873.7517979634,18.1070977777201,28.2031745181968,778.369701493043,389.184850746522,0,72.6853476339204,0,38.1947711344502,1,95.7438560036184,1.64,1.74,10.5423922949433,5.43138210837257,0.677360734983299,9.08262618307269,0.599760034307633,0,3721.36970149304,
71.3133743663293,0.448554524802988,8.59999999999999,10.3317254102861,2.9849948359085,1,12,14885.0833297891,18.0991406853022,28.2122578229469,779.556151416157,389.778075708078,0,72.6316856791658,0,37.9808007270533,1,95.7438560036184,1.64,1.74,10.707518131426,5.46444153346612,0.685269906846804,9.18543027299244,0.617387181403595,0,3722.55615141616,
71.3675463369318,0.453602666237871,8.69999999999999,10.4060520241116,2.98085341029384,1,12,14896.3905257214,18.0912006817435,28.2213027966134,780.740953929641,390.370476964821,0,72.5780602844811,0,37.7668303196564,1,95.7438560036184,1.64,1.74,10.8735249020894,5.49786363966301,0.693315514564576,9.28814054980742,0.635303107025537,0,3723.74095392964,
71.421602114312,0.45864697585026,8.79999999999998,10.4812035976587,2.97671928778012,1,12,14907.6734688988,18.0832777086637,28.2303096269024,781.924111945934,390.962055972967,0,72.5244714590132,0,37.5528599122595,1,95.7438560036184,1.64,1.74,11.0404226062102,5.53165465326271,0.70150068915578,9.39075592801824,0.653508995473854,0,3724.92411194593,
71.4755420946379,0.46368746765306,8.89999999999998,10.55719435237,2.9725924482154,1,12,14918.9322420124,18.0753717079962,28.2392785003521,783.105628369385,391.552814184692,0,72.4709192117885,0,37.3388895048626,1,95.7438560036184,1.64,1.74,11.2082214140538,5.56582094248736,0.709828639928763,9.49327530721148,0.672006042328957,0,3726.10562836939,
71.5293666719517,0.468724155580846,8.99999999999998,10.6340388374417,2.96847287154272,1,12,14930.1669273099,18.0674826219861,28.2482096023423,784.285506096301,392.14275304815,0,72.4174035517125,0,37.1249190974657,1,95.7438560036184,1.64,1.74,11.3769316708174,5.60036902203973,0.718302678754284,9.59569757177427,0.690795454609271,0,3727.2855060963,
71.5830762381863,0.47375705349047,9.09999999999998,10.7117519393236,2.96436053779942,1,12,14941.3776065985,18.0596103931878,28.2571031171039,785.463748014978,392.731874007489,0,72.3639244875711,0,36.9109486900688,1,95.7438560036184,1.64,1.74,11.5465639006518,5.63530555698461,0.726926206303949,9.69802159060183,0.70987845093216,0,3728.46374801498,
71.6366711831811,0.478786175161661,9.19999999999998,10.7903488915521,2.96025542711646,1,12,14952.5643612485,18.0517549644623,28.2659592277278,786.640357005744,393.320178502872,0,72.3104820280307,0,36.6969782826719,1,95.7438560036184,1.64,1.74,11.7171288108174,5.67063736746431,0.73570272967603,9.80024621679781,0.729256261677817,0,3729.64035700574,
71.6901518946977,0.483811534297619,9.29999999999998,10.8698452849291,2.95615751971777,1,12,14963.7272721966,18.0439162789754,28.2747781161738,787.815335940993,393.907667970497,0,72.2570761816385,0,36.483007875275,1,95.7438560036184,1.64,1.74,11.8886372959483,5.70637143279453,0.744635849811259,9.90237028736722,0.748930129156207,0,3730.81533594099,
71.7435187584355,0.488833144525601,9.39999999999998,10.9502570780603,2.95206679591955,1,12,14974.866419949,18.0360942801948,28.2835599632801,788.988687685224,394.494343842612,0,72.2037069568235,0,36.2690374678781,1,95.7438560036184,1.64,1.74,12.0611004424667,5.74251489670861,0.753729285711513,10.0043926229017,0.768901307777113,0,3731.98868768522,
71.7967721580477,0.493851019397506,9.49999999999998,11.0316006082704,2.94798323612967,1,12,14985.9818845847,18.0282889118884,28.2923049487719,790.160415095078,395.080207547539,0,72.1503743618966,0,36.0550670604812,1,95.7438560036184,1.64,1.74,12.2345295330892,5.7790750717881,0.762986857821351,10.106312027257,0.789171064223374,0,3733.16041509508,
71.8499124751558,0.49886517239045,9.59999999999998,11.1138926029074,2.94390682084696,1,12,14997.0737457588,18.0205001181219,28.3010132512699,791.330521019374,395.665260509687,0,72.0970784050509,0,35.8410966530844,1,95.7438560036184,1.64,1.74,12.4089360515067,5.8225228581057,0.907399824072596,10.2081272872221,0.809740677627379,0,3734.33052101937,
71.9029400893655,0.503875616907338,9.69999999999998,11.1971501910561,2.93983753066061,1,12,15008.1420827055,18.0127278432563,28.3096850482996,792.499008299148,396.249504149574,0,72.0438190943627,0,35.6271262456875,1,95.7438560036184,1.64,1.74,12.5843316871842,5.85406003567159,0.659136230475007,10.3098371721803,0.830611439750892,0,3735.49900829915,
71.9558553782816,0.508882366277427,9.79999999999998,11.2813909156745,2.93577534624953,1,12,15019.1869742414,18.004972031946,28.3183205162997,793.665879767685,396.832939883842,0,71.9905964377916,0,35.4131558382906,1,95.7438560036184,1.64,1.74,12.7613108327373,5.88618519593624,0.671920774822827,10.4114404337612,0.851784655168289,0,3736.66587976768,
72.0086587175224,0.513885433756889,9.89999999999998,11.3119192833432,2.93172024838168,1,12,15030.2084987685,17.9972326291364,28.3269198306304,794.83113825056,397.41556912528,0,71.9374104431811,0,35.3694367627426,1,95.7438560036184,1.64,1.74,12.9385792220661,5.90415681184123,0.376165867120563,10.5129666037395,0.873269236911555,0,3737.83113825056,
72.0613504807352,0.518884832529365,9.99999999999998,11.3351894592125,2.9276722179135,1,12,15041.2067342774,17.9895095800619,28.3354831655822,795.994786565669,397.997393282835,0,71.8842611182588,0,35.3485015731673,1,95.7438560036184,1.64,1.74,13.1159521897109,5.91535971504067,0.234661272898151,10.6144187879326,0.895066318804212,0,3738.99478656567,
72.1139310396104,0.52388057570651,10.1,11.3584643122046,2.92363123578925,1,12,15052.1817583503,17.9818028302438,28.3440106943842,797.15682752327,398.578413761635,0,71.8311484706373,0,35.3275663835921,1,95.7438560036184,1.64,1.74,13.293429817406,5.92430550894089,0.187519917130267,10.715796008034,0.917175838942763,0,3740.15682752327,
72.1664007638963,0.528872676328542,10.2,11.3817438905972,2.91959728304042,1,12,15063.1336481637,17.9741123254879,28.3525025892121,798.317263926012,399.158631963006,0,71.7780725078144,0,35.3066311940168,1,95.7438560036184,1.64,1.74,13.471012186893,5.93249807493194,0.171856212312305,10.8170972848711,0.939597732429907,0,3741.31726392601,
72.2187600214131,0.533861147364777,10.3,11.4050282426747,2.9155703407851,1,12,15074.0624804921,17.9664380118828,28.3609590211969,799.476098568975,399.738049284488,0,71.7250332371734,0,35.2856960044416,1,95.7438560036184,1.64,1.74,13.6486993799065,5.9404387201614,0.16669284393583,10.9183216384127,0.962331931367041,0,3742.47609856898,
72.2710091780674,0.538846001714163,10.4,11.4283174167287,2.91155039022741,1,12,15084.9683317104,17.9587798357973,28.3693801604327,800.633334239703,400.316667119851,0,71.6720306659839,0,35.2647608148664,1,95.7438560036184,1.64,1.74,13.826491478184,5.94829456042304,0.165032237814313,11.0194680877765,0.985378364846776,0,3743.6333342397,
72.323148597866,0.543827252205809,10.5,11.451611461058,2.90753741265687,1,12,15095.8512777968,17.9511377438788,28.3777661759849,801.788973718237,400.894486859119,0,71.619064801402,0,35.2438256252911,1,95.7438560036184,1.64,1.74,14.0043885634661,5.95612131427087,0.164540158681386,11.1205356512368,1.00873695894545,0,3744.78897371824,
72.3751786429301,0.548804911599507,10.6,11.4749104239701,2.90353138944783,1,12,15106.7113943361,17.9435116830512,28.3861172358979,802.943019777153,401.471509888577,0,71.566135650471,0,35.2228904357159,1,95.7438560036184,1.64,1.74,14.1823907174979,5.96393756777007,0.164437959219338,11.2215233462318,1.03240763671564,0,3745.94301977715,
72.4270996735089,0.553778992586251,10.7,11.4982143537805,2.89953230205887,1,12,15117.5487565224,17.9359016005125,28.3944335072037,804.095475181592,402.047737590796,0,71.5132432201213,0,35.2019552461406,1,95.7438560036184,1.64,1.74,14.3604980220254,5.9717495295289,0.164465903263288,11.3224301893713,1.05639031817871,0,3747.09547518159,
72.4789120479935,0.558749507788749,10.8,11.5215232988144,2.89554013203224,1,12,15128.3634391618,17.9283074437333,28.4027151559287,805.246342689298,402.623171344649,0,71.4603875171716,0,35.1810200565654,1,95.7438560036184,1.64,1.74,14.5387105587931,5.97955928201059,0.164537343536583,11.4232551964444,1.08068492031732,0,3748.2463426893,
72.53061612293,0.563716469761931,10.9,11.5448373074063,2.89155486099326,1,12,15139.1555166755,17.9207291604546,28.4109623471023,806.395625050646,403.197812525323,0,71.4075685483287,0,35.1600848669902,1,95.7438560036184,1.64,1.74,14.7170284095579,5.98736753256579,0.164623383562828,11.5239973824274,1.10529135706798,0,3749.39562505065,
72.5822122530335,0.568679890993454,11,11.5681564279009,2.88757647064978,1,12,15149.9250631022,17.9131666986855,28.4191752447642,807.543325008681,403.771662504341,0,71.3547863201884,0,35.1391496774149,1,95.7438560036184,1.64,1.74,14.8954516560691,5.99517452980357,0.164714377608688,11.6246557614909,1.13020953931359,0,3750.54332500868,
72.6337007912008,0.573639783904199,11.1,11.5914807086536,2.88360494279159,1,12,15160.6721521014,17.9056200067019,28.4273540119722,808.689445299149,404.344722649575,0,71.3020408392355,0,35.1182144878397,1,95.7438560036184,1.64,1.74,15.073980380084,6.00298036950627,0.164807111137346,11.7252293470084,1.155439374876,0,3751.68944529915,
72.685082088524,0.578596160848765,11.2,11.6148101980311,2.87964025928986,1,12,15171.3968569558,17.8980890330442,28.4354988108093,809.833988650529,404.916994325265,0,71.2493321118446,0,35.0972792982644,1,95.7438560036184,1.64,1.74,15.2526146633622,6.01078509646464,0.164900512006562,11.8257171515634,1.18098076850853,0,3752.83398865053,
72.7363564943034,0.583549034115958,11.3,11.6381449444114,2.87568240209663,1,12,15182.099250574,17.8905737265152,28.4436098023918,810.976957784066,405.488478892033,0,71.1966601442804,0,35.0763441086892,1,95.7438560036184,1.64,1.74,15.4313545876631,6.01858873830871,0.164994220297321,11.9261181869577,1.20683362188858,0,3753.97695778407,
72.7875243560604,0.588498415929277,11.4,11.661484996185,2.87173135324418,1,12,15192.7794054934,17.8830740361786,28.4516871468761,812.118355413805,406.059177706903,0,71.144024942698,0,35.055408919114,1,95.7438560036184,1.64,1.74,15.6102002347543,6.02639131706,0.165088119477505,12.0264314642188,1.23299783361017,0,3755.11835541381,
72.8385860195501,0.593444318447392,11.5,11.6848304017549,2.86778709484458,1,12,15203.4373938828,17.875589911357,28.4597310034662,813.258184246621,406.62909212331,0,71.0914265131436,0,35.0344737295387,1,95.7438560036184,1.64,1.74,15.7891516864048,6.03419285254812,0.165182165010532,12.1266559936086,1.25947329917655,0,3756.25818424662,
72.8895418287744,0.59838675376462,11.6,11.7081812095374,2.86384960908908,1,12,15214.0732875448,17.8681213016299,28.4677415304212,814.396446982252,407.198223491126,0,71.0388648615546,0,35.0135385399635,1,95.7438560036184,1.64,1.74,15.9682090243936,6.04199336405316,0.165276347020506,12.2267907846305,1.28625991099271,0,3757.39644698225,
72.9403921259942,0.603325733911398,11.7,11.7315374679622,2.8599188782476,1,12,15224.6871579189,17.8606681568321,28.4757188850621,815.533146313331,407.766573156666,0,70.9863399937604,0,34.9926033503882,1,95.7438560036184,1.64,1.74,16.1473723304927,6.04979287039649,0.165370657515264,12.3268348460382,1.31335755835807,0,3758.53314631333,
72.991137251742,0.608261270854744,11.8,11.7548992254735,2.8559948846682,1,12,15235.2790760836,17.8532304270515,28.483663223779,816.668284925419,408.334142462709,0,70.9338519154824,0,34.971668160813,1,95.7438560036184,1.64,1.74,16.3266416864821,6.05759139031433,0.165465096395044,12.4267871858429,1.34076612745898,0,3759.66828492542,
73.0417775448343,0.613193376498726,11.9,11.7782665305298,2.85207761077658,1,12,15245.8491127593,17.8458080626277,28.4915747020385,817.801865497032,408.900932748516,0,70.8814006323348,0,34.9507329712377,1,95.7438560036184,1.64,1.74,16.5060171741466,6.0653889424915,0.165559664262826,12.5266468113223,1.36848550136141,0,3760.80186549703,
73.0923133423835,0.618122062684916,12,11.8016394316049,2.8481670390755,1,12,15256.3973383109,17.8384010141501,28.4994534743901,818.933890699677,409.466945349839,0,70.8289861498247,0,34.9297977816625,1,95.7438560036184,1.64,1.74,16.6854988752743,6.07318554543574,0.165654359040483,12.6264127290279,1.39651556000349,0,3761.93389069968,
73.1427449798104,0.623047341192844,12.1,11.8250179771883,2.84426315214434,1,12,15266.9238227498,17.8310092324558,28.5072996944735,820.064363197881,410.032181598941,0,70.7766084733526,0,34.9088625920873,1,95.7438560036184,1.64,1.74,16.8650868716627,6.0809812176194,0.165749181645678,12.7260839447938,1.42485618018816,0,3763.06436319788,
73.193072790856,0.627969223740449,12.2,11.8484022157855,2.84036593263851,1,12,15277.4286357372,17.8236326686285,28.5151135150252,821.193285649221,410.59664282461,0,70.7242676082132,0,34.887927402512,1,95.7438560036184,1.64,1.74,17.0447812451119,6.08877597736692,0.165844130590838,12.8256594637445,1.45350723557583,0,3764.19328564922,
73.2432971075933,0.63288772198452,12.3,11.8717921959188,2.83647536328902,1,12,15287.911846586,17.8162712739959,28.5228950878856,822.320660704353,411.160330352177,0,70.6719635595952,0,34.8669922129368,1,95.7438560036184,1.64,1.74,17.2245820774268,6.0965698429552,0.165939206509576,12.9251382903032,1.48246859667694,0,3765.32066070435,
73.2934182604392,0.637802847521143,12.4,11.8951879661272,2.83259142690192,1,12,15298.3735242632,17.8089250001289,28.5306445640053,823.446491007048,411.723245503524,0,70.6196963325819,0,34.8460570233615,1,95.7438560036184,1.64,1.74,17.4044894504172,6.10436283253286,0.166034408305979,13.0245194282005,1.51174013084465,0,3766.44649100705,
73.3434365781661,0.642714611886134,12.5,11.9185895749677,2.82871410635785,1,12,15308.8137373929,17.8015937988392,28.5383620934521,824.570779194217,412.285389597109,0,70.567465932152,0,34.8251218337863,1,95.7438560036184,1.64,1.74,17.5845034459014,6.11215496413988,0.166129735286874,13.1238018804822,1.54132170226751,0,3767.57077919422,
73.3933523879135,0.647623026555473,12.6,11.9419970710151,2.82484338461149,1,12,15319.2325542581,17.7942776221777,28.5460478254174,825.693527895943,412.846763947972,0,70.5152723631794,0,34.8041866442111,1,95.7438560036184,1.64,1.74,17.7646241457021,6.1199462558287,0.166225189329428,13.2229846495177,1.57121317196206,0,3768.69352789594,
73.4431660151995,0.652528102945733,12.7,11.965410502863,2.82097924469114,1,12,15329.6300428035,17.7869764224332,28.5537019082229,826.814739735509,413.407369867754,0,70.463115630434,0,34.7832514546358,1,95.7438560036184,1.64,1.74,17.9448516316423,6.12773672543073,0.166320767320202,13.3220667370088,1.60141439776554,0,3769.81473973551,
73.4928777839319,0.657429852414506,12.8,11.9888299191238,2.81712166969817,1,12,15340.0062706378,17.7796901521304,28.5613244893267,827.934417329429,413.967208664714,0,70.4109957385822,0,34.7623162650606,1,95.7438560036184,1.64,1.74,18.1251859855595,6.13552639079909,0.166416471309866,13.421047143998,1.63192523432854,0,3770.93441732943,
73.54248801642,0.662328286260822,12.9,12.0122553684295,2.8132706428066,1,12,15350.3613050357,17.7724187640283,28.5689157153301,829.052563287477,414.526281643739,0,70.3589126921866,0,34.7413810754853,1,95.7438560036184,1.64,1.74,18.3056272892949,6.14331526966127,0.166512300195328,13.5199248708768,1.66274553310772,0,3772.05256328748,
73.591997033385,0.667223415725569,13,12.0356868994322,2.80942614726258,1,12,15360.6952129407,17.7651622111188,28.5764757319838,830.169180212719,415.084590106359,0,70.3068664957074,0,34.7204458859101,1,95.7438560036184,1.64,1.74,18.4861756246939,6.15110337966202,0.166608253774864,13.6186989173942,1.69387514235845,0,3773.16918021272,
73.6414051539716,0.672115251991905,13.1,12.0591245608043,2.80558816638392,1,12,15371.0080609673,17.7579204466247,28.5840046841942,831.284270701535,415.642135350767,0,70.254857153502,0,34.6995106963349,1,95.7438560036184,1.64,1.74,18.6668310736097,6.15135087778338,0.00529820322075615,13.7173682826658,1.72531390712757,0,3774.28427070153,
