speed,elapsedTime,elapsedDistance,lateralAcceleration,longitudinalAcceleration,gear,gearRatio,engineSpeed,torque,power,downForce,dragForce,tractionControl,throttlePosition,brakePosition,cornerRadius,sectorIndex,maximumCornerSpeed,loadSensitiveLatGrip,loadSensitiveLongGrip,yawangle,yawvelocity,yawacceleration,xposition,yposition,trackelevation,fz
37.44520853,1.95107503,11.3,0,4.46927122,1,12,7815.855781,18.75816753,15.35308186,214.9304444,107.4652222,0,100,0,0,1,0,1.74,1.64,0,0,0,11.3,-2.08E-15,0,2961.730444
37.5997465,1.960689078,11.4,0,4.465051218,1,12,7848.11215,18.75509045,15.41391577,216.7081594,108.3540797,0,100,0,0,1,0,1.74,1.64,0,0,0,11.4,-2.09E-15,0,2963.508159
37.75350411,1.97026361,11.5,0,4.460838798,1,12,7880.205637,18.7520289,15.47442186,218.4841637,109.2420819,0,100,0,0,1,0,1.74,1.64,0,0,0,11.5,-2.11E-15,0,2965.284164
37.90649117,1.979799149,11.6,0,4.456633895,1,12,7912.138288,18.7489827,15.53460431,220.2584612,110.1292306,0,100,0,0,1,0,1.74,1.64,0,0,0,11.6,-2.13E-15,0,2967.058461
38.05871728,1.989296203,11.7,0,4.45243645,1,12,7943.912108,18.74595167,15.5944672,222.0310554,111.0155277,0,100,0,0,1,0,1.74,1.64,0,0,0,11.7,-2.15E-15,0,2968.831055
38.21019183,1.998755271,11.8,0,4.448246407,1,12,7975.529058,18.7429356,15.65401453,223.8019497,111.9009749,0,100,0,0,1,0,1.74,1.64,0,0,0,11.8,-2.17E-15,0,2970.60195
38.36092404,2.008176841,11.9,0,4.444063702,1,12,8006.991059,18.73993432,15.71325021,225.5711478,112.7855739,0,100,0,0,1,0,1.74,1.64,0,0,0,11.9,-2.19E-15,0,2972.371148
38.51092291,2.017561391,12,0,4.43988828,1,12,8038.299992,18.73694765,15.77217807,227.3386531,113.6693266,0,100,0,0,1,0,1.74,1.64,0,0,0,12,-2.20E-15,0,2974.138653
38.66019726,2.026909388,12.1,0,4.435720088,1,12,8069.457699,18.73397541,15.83080186,229.1044691,114.5522346,0,100,0,0,1,0,1.74,1.64,0,0,0,12.1,-2.22E-15,0,2975.904469
38.80875576,2.036221291,12.2,0,4.431559067,1,12,8100.465985,18.73101743,15.88912526,230.8685991,115.4342996,0,100,0,0,1,0,1.74,1.64,0,0,0,12.2,-2.24E-15,0,2977.668599
38.95660685,2.045497548,12.3,0,4.427405162,1,12,8131.326618,18.72807355,15.94715187,232.6310466,116.3155233,0,100,0,0,1,0,1.74,1.64,0,0,0,12.3,-2.26E-15,0,2979.431047
